name,company,company_size,field,workarea,background,education,low_salary,high_salary
法务实习生（管培生）,广州淦源智能科技有限公司,150-500人,"文娱丨内容,其他",广州,应届毕业生,本科,2,4
golang,杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,3-5年,本科,20,40
测试实习生（2021届） (MJ000278),杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,应届毕业生,本科,6,8
k8s开发工程师,杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,不限,不限,20,40
商务专家 (MJ000160),杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,5-10年,不限,20,35
商务总监 (MJ000132),杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,5-10年,大专,40,55
支付服务开发工程师（php开发）,杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,3-5年,不限,18,35
产品运营,杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,3-5年,大专,15,25
政企合作经理,杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,3-5年,本科,15,25
数据平台研发工程师,杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,5-10年,不限,25,40
SSC专家 (MJ000195),杭州微拍堂文化创意有限公司,500-2000人,"移动互联网,电商",杭州,5-10年,大专,15,30
三维动画师,广州豆蔓信息科技有限公司,15-50人,"游戏,广告营销",广州,应届毕业生,不限,6,10
数仓工程师,杭州爱智投科技有限公司,150-500人,"金融,软件开发",杭州,3-5年,本科,15,25
大数据产品经理,杭州爱智投科技有限公司,150-500人,"金融,软件开发",杭州,3-5年,本科,12,20
后台产品经理,杭州爱智投科技有限公司,150-500人,"金融,软件开发",杭州,3-5年,本科,10,15
前端工程师,杭州爱智投科技有限公司,150-500人,"金融,软件开发",杭州,3-5年,本科,12,20
英语客服专员（Amazon、周末双休、朝九晚六）,深圳市逸腾科技有限公司,少于15人,电商,深圳,不限,本科,5,7
高级媒介经理,上海申米信息技术有限公司,50-150人,移动互联网,上海,不限,不限,10,20
Amazon运营助理（周末双休、朝九晚六）,深圳市逸腾科技有限公司,少于15人,电商,深圳,不限,本科,5,7
游戏ui设计师,上海申米信息技术有限公司,50-150人,移动互联网,上海,1-3年,本科,10,12
用户增长运营,上海申米信息技术有限公司,50-150人,移动互联网,上海,1-3年,大专,12,20
H5前端游戏开发,上海申米信息技术有限公司,50-150人,移动互联网,上海,不限,本科,15,25
广告销售经理,上海申米信息技术有限公司,50-150人,移动互联网,上海,1-3年,大专,8,15
BD渠道,上海申米信息技术有限公司,50-150人,移动互联网,上海,1-3年,大专,8,12
短视频剪辑实习生,上海申米信息技术有限公司,50-150人,移动互联网,上海,1年以下,不限,3,4
app产品经理,上海申米信息技术有限公司,50-150人,移动互联网,上海,3-5年,本科,10,15
cocoscreator游戏开发,上海申米信息技术有限公司,50-150人,移动互联网,西安,1-3年,大专,10,15
人力资源实习生,上海申米信息技术有限公司,50-150人,移动互联网,上海,应届毕业生,本科,3,4
技术销售经理,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,20,35
战略合作经理,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,25,45
高级java开发工程师,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,25,45
Basis 工程师,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,3-5年,本科,10,20
地产营销分析师,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,20,40
运维工程师,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,3-5年,本科,15,30
新能源业务销售专员/主管,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,3-5年,本科,15,30
自在社区平台总监,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,50,100
产品总监,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,10年以上,本科,40,65
区域销售主任,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,3-5年,本科,15,30
供应链经理,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,15,30
销售市场部经理,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,15,30
大数据开发工程师 （后端）,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,25,41
供应链业务顾问,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,25,45
平面设计,深圳市逸腾科技有限公司,少于15人,电商,深圳,不限,本科,4,6
财经编辑,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,1-3年,本科,10,20
财经公关媒介,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,1-3年,本科,8,15
媒介专员,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,1-3年,本科,8,12
高级平面设计师,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,1-3年,本科,10,18
资深财经内容运营,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,1-3年,本科,10,20
财经内容策划,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,1-3年,不限,8,10
财经公关,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,3-5年,本科,13,25
高级文案策划,北京君创仁合品牌管理顾问有限公司,15-50人,"移动互联网,广告营销",北京,3-5年,本科,12,20
机械设计工程师,上海薪计划网络科技有限公司,15-50人,数据服务,上海,3-5年,本科,12,20
平台产品经理,广州摩翼信息科技有限公司,500-2000人,"移动互联网,教育",北京,1-3年,本科,10,18
前端高级研发工程师,广州摩翼信息科技有限公司,500-2000人,"移动互联网,教育",北京,3-5年,本科,16,28
c端产品经理,广州摩翼信息科技有限公司,500-2000人,"移动互联网,教育",广州,3-5年,本科,15,25
互联网产品负责人（生活方式类）,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,25,50
视频分析工程师,广州富力地产股份有限公司,2000人以上,"移动互联网,电商",广州,5-10年,本科,25,45
周边产品项目经理,北京牛电科技有限责任公司,500-2000人,"电商,硬件",上海,3-5年,本科,15,25
招聘专员/招聘主管,北京牛电科技有限责任公司,500-2000人,"电商,硬件",北京,3-5年,本科,10,15
信息流广告优化师,北京思恩客科技有限公司,150-500人,"移动互联网,游戏",上海,3-5年,本科,10,20
广告销售经理,北京思恩客科技有限公司,150-500人,"移动互联网,游戏",上海,3-5年,本科,15,25
总经理助理（广告业务类-上海）,北京思恩客科技有限公司,150-500人,"移动互联网,游戏",上海,3-5年,本科,8,15
Python开发工程师,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,1-3年,本科,15,30
Android leader,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,5-10年,本科,25,50
资深广告优化师,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,3-5年,本科,20,30
2D游戏动画特效设计师,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,1-3年,本科,10,15
unity工程师,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,3-5年,本科,15,30
人力行政实习生,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,应届毕业生,本科,3,5
测试工程师,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,1-3年,本科,10,15
海外广告设计师,北京艨艟信息技术有限公司,50-150人,"游戏,软件开发",北京,1-3年,不限,10,20
高级数据分析师（C端）,深圳市彬讯科技有限公司,500-2000人,"移动互联网,消费生活",深圳,5-10年,本科,30,35
用户运营总监,深圳市彬讯科技有限公司,500-2000人,"移动互联网,消费生活",深圳,5-10年,本科,35,45
研究员,上海檀香文化咨询有限公司,50-150人,金融,上海,1-3年,本科,10,18
研究员（急聘）,上海檀香文化咨询有限公司,50-150人,金融,上海,3-5年,大专,15,20
财经编辑（原创）,上海檀香文化咨询有限公司,50-150人,金融,上海,1-3年,本科,13,18
实习生,上海檀香文化咨询有限公司,50-150人,金融,上海,应届毕业生,本科,7,12
地产研究员（记者）,上海檀香文化咨询有限公司,50-150人,金融,上海,1-3年,本科,10,16
研究员,上海檀香文化咨询有限公司,50-150人,金融,上海,1-3年,本科,15,20
实习生（研究员）,上海檀香文化咨询有限公司,50-150人,金融,上海,应届毕业生,本科,8,15
高级前端开发工程师,上海檀香文化咨询有限公司,50-150人,金融,上海,3-5年,本科,20,25
实习生（理工科）,上海檀香文化咨询有限公司,50-150人,金融,上海,应届毕业生,本科,5,10
地产文案编辑,上海檀香文化咨询有限公司,50-150人,金融,上海,1-3年,本科,15,20
车载娱乐测试工程师,北京九五智驾信息技术股份有限公司,500-2000人,移动互联网,北京,不限,本科,12,24
项目经理（英语）,北京九五智驾信息技术股份有限公司,500-2000人,移动互联网,上海,不限,本科,12,15
地图测绘安全专员,北京九五智驾信息技术股份有限公司,500-2000人,移动互联网,北京,1-3年,本科,8,15
产品实习生,上海基分文化传播有限公司,500-2000人,文娱丨内容,上海,应届毕业生,本科,4,6
java高级开发工程师,福建省瀚华投资有限公司,500-2000人,"房产家居,软件开发",福州,5-10年,本科,15,20
H5游戏开发⼯程师,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,大专,15,30
外教质检 (MJ000097),柔持（北京）科技有限公司,500-2000人,教育,北京,不限,本科,9,18
产品运营,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,本科,15,25
ASO高级优化师,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,本科,15,25
增长运营经理,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,本科,20,25
WEB全栈开发工程师（SDK/架构方向）,柔持（北京）科技有限公司,500-2000人,教育,北京,5-10年,大专,25,40
销售顾问（底薪8k/月+提成）,柔持（北京）科技有限公司,500-2000人,教育,北京,1-3年,大专,8,15
内容运营专员,柔持（北京）科技有限公司,500-2000人,教育,北京,1-3年,本科,12,15
外教培训师,柔持（北京）科技有限公司,500-2000人,教育,北京,不限,本科,15,25
教学总监/中教总监,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,本科,25,50
数据分析师,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,本科,15,30
商务运营,柔持（北京）科技有限公司,500-2000人,教育,北京,1-3年,本科,10,20
电商运营,柔持（北京）科技有限公司,500-2000人,教育,北京,1-3年,本科,10,18
小班课-英语教研员,柔持（北京）科技有限公司,500-2000人,教育,北京,3-5年,本科,13,25
【实习】游戏开发工程师,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,本科,3,4
【实习】游戏后台 C#/Python 开发,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,本科,3,4
广告视频设计师【实习】,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,大专,3,4
游戏运营,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,本科,6,10
游戏短视频制作/抖音运营（实习）,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,本科,3,4
【实习】3d美术设计师,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,本科,4,5
游戏策划【实习】,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,应届毕业生,不限,4,5
【校招】Unity游戏研发工程师,深圳战吼网络科技有限公司,15-50人,"移动互联网,社交",深圳,不限,本科,10,15
